feature_id,family,target,fold,system,name,ensemble,threshold,acc,prec,rec,f1,tn,fp,fn,tp,roc_auc,pr_auc,train_time,infer_time
SkipGram_compact_dim64_win3,SkipGram,S6,4,single,RF,-,0.6093990802764893,0.8065040650406504,0.9419817470664928,0.7406458226550487,0.8292682926829268,1035.0,89.0,506.0,1445.0,0.9308938659068897,0.920777243524554,0.0,0.0233914852142334
SkipGram_compact_dim64_win3,SkipGram,S6,4,single,LinearSVC,-,0.7485164403915405,0.5235772357723577,0.7336538461538461,0.3910814966683752,0.5101972584419926,847.0,277.0,1188.0,763.0,0.5972211075258421,0.747019570540532,0.0,0.0011560916900634766
SkipGram_compact_dim64_win3,SkipGram,S6,4,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.784390243902439,0.9160206718346253,0.7268067657611481,0.8105172906544728,994.0,130.0,533.0,1418.0,,,0.0,0.05340099334716797
SkipGram_compact_dim64_win3,SkipGram,S6,4,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.36446428298950195,0.5798373983739837,0.867335562987737,0.39876986160943106,0.5463483146067416,1005.0,119.0,1173.0,778.0,0.8643817569601135,0.8858827254773947,0.0,0.0832834243774414
SkipGram_compact_dim64_win3,SkipGram,S6,4,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.36456679552793503,0.5827642276422764,0.8694690265486725,0.4028703229113275,0.5506129597197899,1006.0,118.0,1165.0,786.0,0.8685989573738079,0.888974865713535,0.0,0.08347558975219727
SkipGram_compact_dim64_win3,SkipGram,S6,4,within_feature,RF+KNN,Best2_Hard,,0.848780487804878,0.9109513274336283,0.8441824705279344,0.8762968874700718,963.0,161.0,304.0,1647.0,,,0.0,0.05176353454589844
SkipGram_compact_dim64_win3,SkipGram,S6,4,within_feature,RF+KNN,Best2_Soft,0.3585256040096283,0.8211382113821138,0.9380863039399625,0.7688364941055869,0.8450704225352113,1025.0,99.0,451.0,1500.0,0.934306204866197,0.9301682537956677,0.0,0.06352090835571289
SkipGram_compact_dim64_win3,SkipGram,S6,4,within_feature,RF+KNN,Best2_WeightedSoft,0.3628102242946625,0.8195121951219512,0.9389937106918239,0.7652485904664275,0.8432646145156736,1027.0,97.0,458.0,1493.0,0.9344110876619527,0.9302065941688873,0.0,0.06367921829223633
SkipGram_compact_dim64_win3,SkipGram,S6,4,within_feature,DT+LR,Fast2_Hard,,0.7785365853658537,0.8038277511961722,0.8610968733982574,0.8314773570898293,714.0,410.0,271.0,1680.0,,,0.0,0.0005242824554443359
SkipGram_compact_dim64_win3,SkipGram,S6,4,within_feature,DT+LR,Fast2_Soft,0.3898204565048218,0.4832520325203252,0.7486263736263736,0.27934392619169657,0.4068682344158268,941.0,183.0,1406.0,545.0,0.790747650169363,0.836931334374776,0.0,0.030462980270385742
SkipGram_compact_dim64_win3,SkipGram,S6,4,within_feature,DT+LR,Fast2_WeightedSoft,0.3899465799331665,0.4894308943089431,0.7509881422924901,0.29215786776012304,0.42066420664206644,935.0,189.0,1381.0,570.0,0.7885097705164429,0.8350737041787832,0.0,0.0306551456451416
SkipGram_compact_dim64_win3,SkipGram,S7,0,single,LR,-,0.4180982694029808,0.9375773146826529,0.9562944374738603,0.9746376811594203,0.965378931813384,707.0,418.0,238.0,9146.0,0.8199494174481385,0.9470272284438994,0.0,0.0007328987121582031
SkipGram_compact_dim64_win3,SkipGram,S7,0,single,KNN,-,0.6000000238418579,0.8500333047863736,0.9825710754017305,0.847080136402387,0.9098088588760445,984.0,141.0,1435.0,7949.0,0.9451450222601119,0.9890923912589855,0.0,0.07625317573547363
SkipGram_compact_dim64_win3,SkipGram,S7,0,single,DT,-,0.008836994878947735,0.9013226758016938,0.9817615144868983,0.9063299232736572,0.9425389261373082,967.0,158.0,879.0,8505.0,0.8861578099838969,0.9742630277859163,0.0,0.0005352497100830078
SkipGram_compact_dim64_win3,SkipGram,S7,0,single,RF,-,0.5699999928474426,0.8919021790845941,0.9879318504495977,0.8898124467178176,0.9363085893698139,1023.0,102.0,1034.0,8350.0,0.9708824950269963,0.995109015395063,0.0,0.023244619369506836
SkipGram_compact_dim64_win3,SkipGram,S7,0,single,LinearSVC,-,0.5167204409837728,0.9428109239699305,0.9488909332515588,0.9892369991474851,0.9686440235821986,625.0,500.0,101.0,9283.0,0.9218168987401725,0.9810759766245407,0.0,0.0025730133056640625
SkipGram_compact_dim64_win3,SkipGram,S7,0,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.9184508516509658,0.9802861327024895,0.9273231031543052,0.9530693828377417,950.0,175.0,682.0,8702.0,,,0.0,0.10341835021972656
SkipGram_compact_dim64_win3,SkipGram,S7,0,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.40806832984089847,0.9264440003806261,0.9865521527856255,0.930306905370844,0.957604343772281,1006.0,119.0,654.0,8730.0,0.9702746045278016,0.9911824461171376,0.0,0.12905025482177734
SkipGram_compact_dim64_win3,SkipGram,S7,0,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.41128779426217077,0.917975068988486,0.986748914781814,0.9205029838022165,0.9524754658727533,1009.0,116.0,746.0,8638.0,0.9708663919674149,0.9916456554993219,0.0,0.12936949729919434
SkipGram_compact_dim64_win3,SkipGram,S7,0,within_feature,RF+KNN,Best2_Hard,,0.8903796745646588,0.9816288322021999,0.8939684569479965,0.9357501394311211,968.0,157.0,995.0,8389.0,,,0.0,0.09956121444702148
SkipGram_compact_dim64_win3,SkipGram,S7,0,within_feature,RF+KNN,Best2_Soft,0.3959295451641083,0.859739271100961,0.9867093280826975,0.8544330775788577,0.9158195316961736,1017.0,108.0,1366.0,8018.0,0.9675248650184711,0.9946780973402949,0.0,0.1126103401184082
SkipGram_compact_dim64_win3,SkipGram,S7,0,within_feature,RF+KNN,Best2_WeightedSoft,0.40262091159820557,0.8594538015034732,0.9877853177051203,0.853154305200341,0.9155469152038425,1026.0,99.0,1378.0,8006.0,0.9676766126740551,0.9946989364849326,0.0,0.11329483985900879
SkipGram_compact_dim64_win3,SkipGram,S7,0,within_feature,DT+LR,Fast2_Hard,,0.9524217337520221,0.951973951973952,0.9970161977834612,0.9739745992088278,653.0,472.0,28.0,9356.0,,,0.0,0.0013158321380615234
SkipGram_compact_dim64_win3,SkipGram,S7,0,within_feature,DT+LR,Fast2_Soft,0.4193746745586395,0.8993243886192787,0.980493998153278,0.9052642796248934,0.9413785460992907,956.0,169.0,889.0,8495.0,0.9403609927062612,0.9823994533094368,0.0,0.02621150016784668
SkipGram_compact_dim64_win3,SkipGram,S7,0,within_feature,DT+LR,Fast2_WeightedSoft,0.4164559558033943,0.9020839280616614,0.9808909865315989,0.9080349531116795,0.9430579381329202,959.0,166.0,863.0,8521.0,0.9404017239746141,0.9824161475234834,0.0,0.02622246742248535
SkipGram_compact_dim64_win3,SkipGram,S7,1,single,LR,-,0.3592800796031952,0.9406223237225235,0.9498767460969597,0.9855072463768116,0.9673640167364017,637.0,488.0,136.0,9248.0,0.82763791796912,0.9541468824375495,0.0,0.0009493827819824219
SkipGram_compact_dim64_win3,SkipGram,S7,1,single,KNN,-,0.4000000059604645,0.9559425254543724,0.9795720890226858,0.9709079283887468,0.9752207653197752,935.0,190.0,273.0,9111.0,0.9565956237567492,0.9911514666876158,0.0,0.07324981689453125
SkipGram_compact_dim64_win3,SkipGram,S7,1,single,DT,-,0.002336048986762762,0.8551717575411552,0.9792733479639112,0.855924978687127,0.9134538837711816,955.0,170.0,1352.0,8032.0,0.8637846926210098,0.9699040223552458,0.0,0.0005130767822265625
SkipGram_compact_dim64_win3,SkipGram,S7,1,single,RF,-,0.5652417585253715,0.911504424778761,0.9877682898684514,0.9121909633418585,0.9484764542936288,1019.0,106.0,824.0,8560.0,0.9726893530359002,0.9946354259640242,0.0,0.02319169044494629
SkipGram_compact_dim64_win3,SkipGram,S7,1,single,LinearSVC,-,0.5291711360216141,0.9469978113997526,0.9517862626676221,0.9908354646206309,0.9709183939852765,654.0,471.0,86.0,9298.0,0.9216066117268163,0.982909439089177,0.0,0.0025458335876464844
SkipGram_compact_dim64_win3,SkipGram,S7,1,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.9646017699115044,0.9800767099936075,0.9802855924978687,0.9801811401172084,938.0,187.0,185.0,9199.0,,,0.0,0.1005258560180664
SkipGram_compact_dim64_win3,SkipGram,S7,1,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.399152010679245,0.9561328385193644,0.9870101517301605,0.9635549872122762,0.9751415475869507,1006.0,119.0,342.0,9042.0,0.9685041678507151,0.9904639459190456,0.0,0.12726211547851562
SkipGram_compact_dim64_win3,SkipGram,S7,1,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.4005023129284382,0.9565134646493482,0.9875477880939377,0.9634484228473998,0.975349263714332,1011.0,114.0,343.0,9041.0,0.9697535758264657,0.9907587237290965,0.0,0.12779808044433594
SkipGram_compact_dim64_win3,SkipGram,S7,1,within_feature,RF+KNN,Best2_Hard,,0.9712627271862213,0.9787054606788952,0.9893435635123614,0.9839957604663487,923.0,202.0,100.0,9284.0,,,0.0,0.09650015830993652
SkipGram_compact_dim64_win3,SkipGram,S7,1,within_feature,RF+KNN,Best2_Soft,0.39483070373535156,0.8969454753068798,0.9881218393508173,0.8953537936913896,0.9394532341924302,1024.0,101.0,982.0,8402.0,0.9727675475987497,0.9947365351865465,0.0,0.10910868644714355
SkipGram_compact_dim64_win3,SkipGram,S7,1,within_feature,RF+KNN,Best2_WeightedSoft,0.398051381111145,0.8906651441621467,0.9884921105706489,0.8878942881500427,0.9354965474653343,1028.0,97.0,1052.0,8332.0,0.9728002273373118,0.9947407165520858,0.0,0.10896563529968262
SkipGram_compact_dim64_win3,SkipGram,S7,1,within_feature,DT+LR,Fast2_Hard,,0.9397659149300599,0.9450717119316447,0.9900895140664961,0.9670569867291179,585.0,540.0,93.0,9291.0,,,0.0,0.0015077590942382812
SkipGram_compact_dim64_win3,SkipGram,S7,1,within_feature,DT+LR,Fast2_Soft,0.42514634132385254,0.8638310019982872,0.9807762060210373,0.8644501278772379,0.918946474086661,966.0,159.0,1272.0,8112.0,0.9252482712891921,0.9812782450119188,0.0,0.02778315544128418
SkipGram_compact_dim64_win3,SkipGram,S7,1,within_feature,DT+LR,Fast2_WeightedSoft,0.4242430508136749,0.8633552193358074,0.9802997341068407,0.8643435635123614,0.9186770868728056,962.0,163.0,1273.0,8111.0,0.925138865207919,0.9812624479716388,0.0,0.028299331665039062
SkipGram_compact_dim64_win3,SkipGram,S7,2,single,LR,-,0.37187363207340246,0.9340565229803026,0.9477588871715611,0.9801790281329923,0.9636963696369637,618.0,507.0,186.0,9198.0,0.794554324145117,0.9367976474698634,0.0,0.0009062290191650391
SkipGram_compact_dim64_win3,SkipGram,S7,2,single,KNN,-,0.32000000476837615,0.9583214387667713,0.9784980744544287,0.9747442455242967,0.9766175528507367,924.0,201.0,237.0,9147.0,0.9560979444918064,0.990623678063439,0.0,0.07216644287109375
SkipGram_compact_dim64_win3,SkipGram,S7,2,single,DT,-,0.8261508345603943,0.9221619564183081,0.9842831298055179,0.9276427962489343,0.9551239850779021,986.0,139.0,679.0,8705.0,0.9033338543146727,0.9782878937495612,0.0,0.0005011558532714844
SkipGram_compact_dim64_win3,SkipGram,S7,2,single,RF,-,0.7348675280809402,0.8791512037301361,0.993792599805258,0.8700980392156863,0.9278409090909091,1074.0,51.0,1219.0,8165.0,0.9767203751065643,0.9957496595102899,0.0,0.04757356643676758
SkipGram_compact_dim64_win3,SkipGram,S7,2,single,LinearSVC,-,0.6492231369018555,0.944143115424874,0.956228606990976,0.9824168797953964,0.9691458607095926,703.0,422.0,165.0,9219.0,0.8973022165387895,0.9726575959893489,0.0,0.0028448104858398438
SkipGram_compact_dim64_win3,SkipGram,S7,2,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.954705490531925,0.9824523396880416,0.966538789428815,0.9744305973356253,963.0,162.0,314.0,9070.0,,,0.0,0.12408590316772461
SkipGram_compact_dim64_win3,SkipGram,S7,2,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.41234246343374253,0.9556570558568845,0.9873224043715847,0.9627024722932651,0.9748570195316715,1009.0,116.0,350.0,9034.0,0.9712841716396704,0.992341317853932,0.0,0.1515946388244629
SkipGram_compact_dim64_win3,SkipGram,S7,2,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.4116750381886959,0.9560376819868684,0.9875409836065574,0.9629156010230179,0.975072839106507,1011.0,114.0,348.0,9036.0,0.9721889741403806,0.9926172745566825,0.0,0.150773286819458
SkipGram_compact_dim64_win3,SkipGram,S7,2,within_feature,RF+KNN,Best2_Hard,,0.9584165952992673,0.9785003743715905,0.974850809889173,0.976672182779053,924.0,201.0,236.0,9148.0,,,0.0,0.11980533599853516
SkipGram_compact_dim64_win3,SkipGram,S7,2,within_feature,RF+KNN,Best2_Soft,0.40891222059726706,0.9430012370349224,0.9878929245806953,0.9477834612105712,0.967422635557731,1016.0,109.0,490.0,8894.0,0.9779643364592213,0.9962419067172756,0.0,0.13561034202575684
SkipGram_compact_dim64_win3,SkipGram,S7,2,within_feature,RF+KNN,Best2_WeightedSoft,0.4052210018038749,0.9430963935674184,0.9876776198934281,0.9481031543052003,0.9674858634188778,1014.0,111.0,487.0,8897.0,0.9780475040257649,0.9962522147225663,0.0,0.1356186866760254
SkipGram_compact_dim64_win3,SkipGram,S7,2,within_feature,DT+LR,Fast2_Hard,,0.9334855837853269,0.944336437122685,0.9834825234441603,0.9635120321553479,581.0,544.0,155.0,9229.0,,,0.0,0.0014564990997314453
SkipGram_compact_dim64_win3,SkipGram,S7,2,within_feature,DT+LR,Fast2_Soft,0.4230329133570194,0.9291083832905129,0.9801044792708681,0.9396845694799659,0.9594690169196453,946.0,179.0,566.0,8818.0,0.9381615989390926,0.983194792958781,0.0,0.028848886489868164
SkipGram_compact_dim64_win3,SkipGram,S7,2,within_feature,DT+LR,Fast2_WeightedSoft,0.4609357863664627,0.9285374440955372,0.988015828151498,0.9312659846547314,0.9588019090460256,1019.0,106.0,645.0,8739.0,0.9381639670360897,0.9831953182828246,0.0,0.027484893798828125
SkipGram_compact_dim64_win3,SkipGram,S7,3,single,LR,-,0.34553855657577515,0.9379579408126368,0.9465125792595623,0.9862531969309463,0.9659743241832794,602.0,523.0,129.0,9255.0,0.7951143790849673,0.9425382247707601,0.0,0.0009055137634277344
SkipGram_compact_dim64_win3,SkipGram,S7,3,single,KNN,-,0.4000000059604645,0.9549909601294129,0.9784172661870504,0.9710144927536232,0.9747018238220035,924.0,201.0,272.0,9112.0,0.9648755328218243,0.9929322797485326,0.0,0.07333064079284668
SkipGram_compact_dim64_win3,SkipGram,S7,3,single,DT,-,0.002409586915746331,0.8783899514701684,0.9795314718409844,0.8822463768115942,0.9283471630410406,952.0,173.0,1105.0,8279.0,0.8806828170881881,0.9736467610021352,0.0,0.0005297660827636719
SkipGram_compact_dim64_win3,SkipGram,S7,3,single,RF,-,0.5799999833106995,0.9186411647159578,0.9875385846575969,0.9205029838022165,0.9528431967348739,1016.0,109.0,746.0,8638.0,0.9747347731363075,0.9960380180232824,0.0,0.023402690887451172
SkipGram_compact_dim64_win3,SkipGram,S7,3,single,LinearSVC,-,0.5978765487670898,0.9421448282424588,0.9526511244068496,0.9841219096334186,0.9681308313240382,666.0,459.0,149.0,9235.0,0.9061982570806101,0.9793059590449658,0.0,0.0025026798248291016
SkipGram_compact_dim64_win3,SkipGram,S7,3,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.9605100390141783,0.9787552044411231,0.9769820971867008,0.9778678470481574,926.0,199.0,216.0,9168.0,,,0.0,0.10074234008789062
SkipGram_compact_dim64_win3,SkipGram,S7,3,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.4070485427975655,0.9558473689218765,0.9876448720752241,0.9625959079283888,0.9749595250944414,1012.0,113.0,351.0,9033.0,0.9768597139338828,0.9952059736087158,0.0,0.1261301040649414
SkipGram_compact_dim64_win3,SkipGram,S7,3,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.4044691205024719,0.9561328385193644,0.988075702877147,0.9624893435635123,0.9751147098515519,1016.0,109.0,352.0,9032.0,0.977984370559818,0.9955157747198,0.0,0.12683987617492676
SkipGram_compact_dim64_win3,SkipGram,S7,3,within_feature,RF+KNN,Best2_Hard,,0.9603197259491865,0.9776286353467561,0.9779411764705882,0.9777848809333547,915.0,210.0,207.0,9177.0,,,0.0,0.09680557250976562
SkipGram_compact_dim64_win3,SkipGram,S7,3,within_feature,RF+KNN,Best2_Soft,0.39115649461746216,0.9388143496051004,0.9882694670986482,0.9426683716965046,0.9649304608671939,1020.0,105.0,538.0,8846.0,0.9798440844937009,0.9970734914045787,0.0,0.11029624938964844
SkipGram_compact_dim64_win3,SkipGram,S7,3,within_feature,RF+KNN,Best2_WeightedSoft,0.39064363539218905,0.9390046626700923,0.9883811864596135,0.9427749360613811,0.9650395418598309,1021.0,104.0,537.0,8847.0,0.9798515676802121,0.9970735379284814,0.0,0.10970211029052734
