combo,fids,source,target,fold,system,n_participants,fusion,threshold_mode,acc,prec,rec,f1,tn,fp,fn,tp,roc_auc,pr_auc,fpr,threshold
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S6,fold4,cross_feature,2,WeightedSoft,fixed_05,0.3648780487804878,0.4583333333333333,0.005638134290107637,0.011139240506329114,1111,13,1940,11,0.934520530579263,0.9195178413476938,0.011565836298932384,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S6,fold4,cross_feature,2,WeightedSoft,val_f1,0.800650406504065,0.9502018842530283,0.7237314197847258,0.8216467849869072,1050,74,539,1412,0.934520530579263,0.9195178413476938,0.06583629893238434,0.32999999999999996
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S6,fold4,cross_feature,2,Hard,fixed_05,0.4878048780487805,0.9234234234234234,0.21014864172219375,0.34237995824634654,1090,34,1541,410,0.5891394321007021,0.6939319987427901,0.030249110320284697,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S6,fold4,cross_feature,2,Hard,val_f1,0.4878048780487805,0.9234234234234234,0.21014864172219375,0.34237995824634654,1090,34,1541,410,0.5891394321007021,0.6939319987427901,0.030249110320284697,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold0,cross_feature,2,Soft,fixed_05,0.8262441716623846,0.9956715634837355,0.808930093776641,0.8926387582314205,1092,33,1793,7591,0.9829529222316945,0.9974383378861186,0.029333333333333333,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold0,cross_feature,2,Soft,val_f1,0.9341516795127985,0.9905191873589165,0.9352088661551577,0.9620697215522912,1041,84,608,8776,0.9829529222316945,0.9974383378861186,0.07466666666666667,0.38499999999999995
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold0,cross_feature,2,WeightedSoft,fixed_05,0.825578075934913,0.9956675856636471,0.8081841432225064,0.8921828127757191,1092,33,1800,7584,0.9831451169839915,0.9974652024568337,0.029333333333333333,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold0,cross_feature,2,WeightedSoft,val_f1,0.9348177752402702,0.9907480537064199,0.9357416879795396,0.9624595823971064,1043,82,603,8781,0.9831451169839915,0.9974652024568337,0.07288888888888889,0.38499999999999995
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold0,cross_feature,2,Hard,fixed_05,0.900846893139214,0.9926765887077723,0.8955669224211423,0.941624649859944,1063,62,980,8404,0.9350618546935682,0.9861950324977989,0.05511111111111111,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold0,cross_feature,2,Hard,val_f1,0.900846893139214,0.9926765887077723,0.8955669224211423,0.941624649859944,1063,62,980,8404,0.9350618546935682,0.9861950324977989,0.05511111111111111,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold1,cross_feature,2,Soft,fixed_05,0.8504139309163574,0.9973262032085561,0.8347186700767263,0.9088061260006961,1104,21,1551,7833,0.9864563322913708,0.998028251283104,0.018666666666666668,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold1,cross_feature,2,Soft,val_f1,0.9651727091064801,0.9914977109221713,0.969309462915601,0.9802780472033624,1047,78,288,9096,0.9864563322913708,0.998028251283104,0.06933333333333333,0.37999999999999995
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold1,cross_feature,2,WeightedSoft,fixed_05,0.8505090874488533,0.9973265436028008,0.8348252344416027,0.9088694239805093,1104,21,1550,7834,0.9865071042909919,0.9980367964657271,0.018666666666666668,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold1,cross_feature,2,WeightedSoft,val_f1,0.9652678656389762,0.9914986376021798,0.9694160272804774,0.9803329920793146,1047,78,287,9097,0.9865071042909919,0.9980367964657271,0.06933333333333333,0.37999999999999995
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold1,cross_feature,2,Hard,fixed_05,0.9014178323341897,0.9943154902889626,0.8947144075021313,0.9418891631142023,1077,48,988,8396,0.9376228095102775,0.9867282806971442,0.042666666666666665,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold1,cross_feature,2,Hard,val_f1,0.9014178323341897,0.9943154902889626,0.8947144075021313,0.9418891631142023,1077,48,988,8396,0.9376228095102775,0.9867282806971442,0.042666666666666665,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold2,cross_feature,2,Soft,fixed_05,0.8974212579693596,0.9970081378650072,0.8877877237851662,0.9392333709131905,1100,25,1053,8331,0.9894773136307663,0.9986067868499612,0.022222222222222223,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold2,cross_feature,2,Soft,val_f1,0.9665049005614236,0.991083079599826,0.9712276214833759,0.9810548977395048,1043,82,270,9114,0.9894773136307663,0.9986067868499612,0.07288888888888889,0.38999999999999996
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold2,cross_feature,2,WeightedSoft,fixed_05,0.8974212579693596,0.9970081378650072,0.8877877237851662,0.9392333709131905,1100,25,1053,8331,0.9895307378990243,0.99861260115688,0.022222222222222223,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold2,cross_feature,2,WeightedSoft,val_f1,0.9665049005614236,0.991083079599826,0.9712276214833759,0.9810548977395048,1043,82,270,9114,0.9895307378990243,0.99861260115688,0.07288888888888889,0.38999999999999996
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold2,cross_feature,2,Hard,fixed_05,0.9247311827956989,0.9927744007340291,0.9224211423699915,0.9563055847097166,1062,63,728,8656,0.9503401534526854,0.9894407974862358,0.056,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold2,cross_feature,2,Hard,val_f1,0.9247311827956989,0.9927744007340291,0.9224211423699915,0.9563055847097166,1062,63,728,8656,0.9503401534526854,0.9894407974862358,0.056,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold3,cross_feature,2,Soft,fixed_05,0.8270054239223523,0.9969784550709406,0.8087169650468883,0.8930336549776418,1102,23,1795,7589,0.9900126929999054,0.9986575280225378,0.020444444444444446,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold3,cross_feature,2,Soft,val_f1,0.939670758397564,0.9952456418383518,0.9369138959931799,0.9651992534855637,1083,42,592,8792,0.9900126929999054,0.9986575280225378,0.037333333333333336,0.43499999999999994
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold3,cross_feature,2,WeightedSoft,fixed_05,0.8270054239223523,0.9969784550709406,0.8087169650468883,0.8930336549776418,1102,23,1795,7589,0.9900425310220706,0.9986609184086664,0.020444444444444446,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold3,cross_feature,2,WeightedSoft,val_f1,0.9397659149300599,0.9952461799660441,0.9370204603580563,0.9652560513749383,1083,42,591,8793,0.9900425310220706,0.9986609184086664,0.037333333333333336,0.43499999999999994
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold3,cross_feature,2,Hard,fixed_05,0.8823865258349985,0.9946576007770762,0.8729752770673487,0.9298524404086266,1081,44,1192,8192,0.9272759306621199,0.9845589597667281,0.03911111111111111,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold3,cross_feature,2,Hard,val_f1,0.8823865258349985,0.9946576007770762,0.8729752770673487,0.9298524404086266,1081,44,1192,8192,0.9272759306621199,0.9845589597667281,0.03911111111111111,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold4,cross_feature,2,Soft,fixed_05,0.824514655500571,0.9972302822474282,0.8057331628303496,0.8913120358363786,1103,21,1823,7561,0.9840751692135928,0.9956421820660639,0.018683274021352312,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold4,cross_feature,2,Soft,val_f1,0.9019794442329654,0.9924546097618486,0.8970588235294118,0.942348595096832,1060,64,966,8418,0.9840751692135928,0.9956421820660639,0.05693950177935943,0.3999999999999999
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold4,cross_feature,2,WeightedSoft,fixed_05,0.8241339931480777,0.9972288202692003,0.805306905370844,0.8910505836575876,1103,21,1827,7557,0.9841720631467813,0.9956488797475151,0.018683274021352312,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold4,cross_feature,2,WeightedSoft,val_f1,0.9031214312904454,0.992465269602072,0.8983375959079284,0.9430585076630496,1060,64,954,8430,0.9841720631467813,0.9956488797475151,0.05693950177935943,0.3999999999999999
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold4,cross_feature,2,Hard,fixed_05,0.8726684430909784,0.9934985279685966,0.8630647911338448,0.9236998175182481,1071,53,1285,8099,0.9213381488290814,0.9834251327745448,0.04715302491103203,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S7,fold4,cross_feature,2,Hard,val_f1,0.8726684430909784,0.9934985279685966,0.8630647911338448,0.9236998175182481,1071,53,1285,8099,0.9213381488290814,0.9834251327745448,0.04715302491103203,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold0,cross_feature,2,Soft,fixed_05,0.9490835030549898,0.9767741935483871,0.902264600715137,0.9380421313506815,1107,18,82,757,0.9926219043835254,0.9893759610460131,0.016,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold0,cross_feature,2,Soft,val_f1,0.9521384928716904,0.9088913282107574,0.9868891537544696,0.9462857142857143,1042,83,11,828,0.9926219043835254,0.9893759610460131,0.07377777777777778,0.33999999999999997
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold0,cross_feature,2,WeightedSoft,fixed_05,0.9490835030549898,0.9767741935483871,0.902264600715137,0.9380421313506815,1107,18,82,757,0.9926293206197854,0.9893869081406026,0.016,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold0,cross_feature,2,WeightedSoft,val_f1,0.9541751527494908,0.9128996692392503,0.9868891537544696,0.9484536082474226,1046,79,11,828,0.9926293206197854,0.9893869081406026,0.07022222222222223,0.3449999999999999
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold0,cross_feature,2,Hard,fixed_05,0.9460285132382892,0.941034897713598,0.932061978545888,0.9365269461077844,1076,49,57,782,0.957997086478612,0.9427286984835437,0.043555555555555556,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold0,cross_feature,2,Hard,val_f1,0.9460285132382892,0.941034897713598,0.932061978545888,0.9365269461077844,1076,49,57,782,0.957997086478612,0.9427286984835437,0.043555555555555556,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold1,cross_feature,2,Soft,fixed_05,0.9577393075356415,0.9809160305343512,0.9189511323003575,0.9489230769230769,1110,15,68,771,0.991925837637399,0.9881853614785584,0.013333333333333334,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold1,cross_feature,2,Soft,val_f1,0.955193482688391,0.9381563593932322,0.9582836710369488,0.9481132075471698,1072,53,35,804,0.991925837637399,0.9881853614785584,0.04711111111111111,0.39499999999999996
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold1,cross_feature,2,WeightedSoft,fixed_05,0.9577393075356415,0.9809160305343512,0.9189511323003575,0.9489230769230769,1110,15,68,771,0.9919480863461794,0.98821942068671,0.013333333333333334,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold1,cross_feature,2,WeightedSoft,val_f1,0.955193482688391,0.9381563593932322,0.9582836710369488,0.9481132075471698,1072,53,35,804,0.9919480863461794,0.98821942068671,0.04711111111111111,0.39499999999999996
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold1,cross_feature,2,Hard,fixed_05,0.9531568228105907,0.9420118343195266,0.9487485101311085,0.9453681710213777,1076,49,43,796,0.9671662031519005,0.9538533085022646,0.043555555555555556,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold1,cross_feature,2,Hard,val_f1,0.9531568228105907,0.9420118343195266,0.9487485101311085,0.9453681710213777,1076,49,43,796,0.9671662031519005,0.9538533085022646,0.043555555555555556,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold2,cross_feature,2,Soft,fixed_05,0.9495926680244399,0.9719387755102041,0.9082240762812872,0.9390018484288355,1103,22,77,762,0.9927304992716197,0.9900308015313712,0.019555555555555555,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold2,cross_feature,2,Soft,val_f1,0.9490835030549898,0.9137737961926092,0.9725864123957092,0.9422632794457275,1048,77,23,816,0.9927304992716197,0.9900308015313712,0.06844444444444445,0.35999999999999993
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold2,cross_feature,2,WeightedSoft,fixed_05,0.9495926680244399,0.9719387755102041,0.9082240762812872,0.9390018484288355,1103,22,77,762,0.9927453317441398,0.9900497186191854,0.019555555555555555,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold2,cross_feature,2,WeightedSoft,val_f1,0.9490835030549898,0.9137737961926092,0.9725864123957092,0.9422632794457275,1048,77,23,816,0.9927453317441398,0.9900497186191854,0.06844444444444445,0.35999999999999993
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold2,cross_feature,2,Hard,fixed_05,0.9511201629327902,0.9438470728793309,0.9415971394517283,0.9427207637231504,1078,47,49,790,0.962938418752483,0.9481260160894744,0.041777777777777775,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold2,cross_feature,2,Hard,val_f1,0.9511201629327902,0.9438470728793309,0.9415971394517283,0.9427207637231504,1078,47,49,790,0.962938418752483,0.9481260160894744,0.041777777777777775,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold3,cross_feature,2,Soft,fixed_05,0.9455193482688391,0.9716494845360825,0.8986889153754469,0.9337461300309597,1103,22,85,754,0.9926759369619917,0.9900726457186582,0.019555555555555555,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold3,cross_feature,2,Soft,val_f1,0.9562118126272913,0.9283276450511946,0.9725864123957092,0.9499417927823051,1062,63,23,816,0.9926759369619917,0.9900726457186582,0.056,0.36499999999999994
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold3,cross_feature,2,WeightedSoft,fixed_05,0.9460285132382892,0.9716859716859717,0.899880810488677,0.9344059405940595,1103,22,84,755,0.9926875910475434,0.9900887425771921,0.019555555555555555,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold3,cross_feature,2,WeightedSoft,val_f1,0.9562118126272913,0.9283276450511946,0.9725864123957092,0.9499417927823051,1062,63,23,816,0.9926875910475434,0.9900887425771921,0.056,0.36499999999999994
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold3,cross_feature,2,Hard,fixed_05,0.9562118126272913,0.9530685920577617,0.9439809296781884,0.948502994011976,1086,39,47,792,0.9646833531982519,0.9503165143310733,0.034666666666666665,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold3,cross_feature,2,Hard,val_f1,0.9562118126272913,0.9530685920577617,0.9439809296781884,0.948502994011976,1086,39,47,792,0.9646833531982519,0.9503165143310733,0.034666666666666665,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold4,cross_feature,2,Soft,fixed_05,0.9495669893020886,0.9817708333333334,0.8986889153754469,0.9383945239576851,1110,14,85,754,0.9914716935514656,0.9778011705483161,0.012455516014234875,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold4,cross_feature,2,Soft,val_f1,0.95618950585838,0.919732441471572,0.9833134684147795,0.9504608294930875,1052,72,14,825,0.9914716935514656,0.9778011705483161,0.06405693950177936,0.3499999999999999
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold4,cross_feature,2,WeightedSoft,fixed_05,0.9495669893020886,0.9817708333333334,0.8986889153754469,0.9383945239576851,1110,14,85,754,0.9914833580054208,0.9778135026023995,0.012455516014234875,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold4,cross_feature,2,WeightedSoft,val_f1,0.95618950585838,0.919732441471572,0.9833134684147795,0.9504608294930875,1052,72,14,825,0.9914833580054208,0.9778135026023995,0.06405693950177936,0.3499999999999999
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold4,cross_feature,2,Hard,fixed_05,0.9449821701477331,0.9473684210526315,0.9225268176400476,0.9347826086956522,1081,43,65,774,0.9544009984772586,0.9403712171274761,0.03825622775800712,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Best2_Soft,S8,fold4,cross_feature,2,Hard,val_f1,0.9449821701477331,0.9473684210526315,0.9225268176400476,0.9347826086956522,1081,43,65,774,0.9544009984772586,0.9403712171274761,0.03825622775800712,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold0,cross_feature,2,Soft,fixed_05,0.4313597918022121,0.8821292775665399,0.11903540277065161,0.20976491862567812,1094,31,1717,232,0.8610856849666495,0.8678978886461379,0.027555555555555555,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold0,cross_feature,2,Soft,val_f1,0.4694209499024073,0.8081395348837209,0.21395587480759365,0.33833671399594323,1026,99,1532,417,0.8610856849666495,0.8678978886461379,0.088,0.3449999999999999
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold0,cross_feature,2,WeightedSoft,fixed_05,0.43201040988939493,0.8888888888888888,0.11903540277065161,0.20995475113122172,1096,29,1717,232,0.8679117496151871,0.8723203706616215,0.025777777777777778,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold0,cross_feature,2,WeightedSoft,val_f1,0.4729993493819128,0.8257425742574257,0.21395587480759365,0.33985330073349634,1037,88,1532,417,0.8679117496151871,0.8723203706616215,0.07822222222222222,0.3549999999999999
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold0,cross_feature,2,Hard,fixed_05,0.4342875731945348,0.7884615384615384,0.14725500256541815,0.24816255944660615,1048,77,1662,287,0.539117952226213,0.6554642431891878,0.06844444444444445,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold0,cross_feature,2,Hard,val_f1,0.4342875731945348,0.7884615384615384,0.14725500256541815,0.24816255944660615,1048,77,1662,287,0.539117952226213,0.6554642431891878,0.06844444444444445,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold1,cross_feature,2,Soft,fixed_05,0.5100845803513337,0.9438877755511023,0.24166239096972805,0.38480392156862747,1097,28,1478,471,0.8848695057294338,0.9002437459891002,0.024888888888888887,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold1,cross_feature,2,Soft,val_f1,0.5357839947950553,0.8686440677966102,0.3155464340687532,0.46292811441475346,1032,93,1334,615,0.8848695057294338,0.9002437459891002,0.08266666666666667,0.3549999999999999
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold1,cross_feature,2,WeightedSoft,fixed_05,0.511060507482108,0.946,0.2426885582349923,0.3862801143323806,1098,27,1476,473,0.890870075822359,0.9047112470593044,0.024,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold1,cross_feature,2,WeightedSoft,val_f1,0.5367599219258296,0.8723404255319149,0.3155464340687532,0.46345139412207986,1035,90,1334,615,0.890870075822359,0.9047112470593044,0.08,0.3499999999999999
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold1,cross_feature,2,Hard,fixed_05,0.5123617436564737,0.8688524590163934,0.2719343252950231,0.41422430636967567,1045,80,1419,530,0.6056108545692949,0.7163079835654342,0.07111111111111111,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold1,cross_feature,2,Hard,val_f1,0.5123617436564737,0.8688524590163934,0.2719343252950231,0.41422430636967567,1045,80,1419,530,0.6056108545692949,0.7163079835654342,0.07111111111111111,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold2,cross_feature,2,Soft,fixed_05,0.503903708523097,0.9398340248962656,0.23242688558234992,0.3726861373920197,1096,29,1496,453,0.8626741918932787,0.8893430843899118,0.025777777777777778,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold2,cross_feature,2,Soft,val_f1,0.5100845803513337,0.85553772070626,0.27347357619291945,0.4144634525660964,1035,90,1416,533,0.8626741918932787,0.8893430843899118,0.08,0.3549999999999999
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold2,cross_feature,2,WeightedSoft,fixed_05,0.5045543266102798,0.94375,0.23242688558234992,0.37299300123507617,1098,27,1496,453,0.8682788894589818,0.8930514810900456,0.024,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold2,cross_feature,2,WeightedSoft,val_f1,0.5130123617436565,0.8680781758957655,0.27347357619291945,0.41591884510339444,1044,81,1416,533,0.8682788894589818,0.8930514810900456,0.072,0.35999999999999993
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold2,cross_feature,2,Hard,fixed_05,0.4996746909564086,0.8586387434554974,0.25243714725500255,0.3901665344964314,1044,81,1457,492,0.5947576534975201,0.7077233307971791,0.072,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold2,cross_feature,2,Hard,val_f1,0.4996746909564086,0.8586387434554974,0.25243714725500255,0.3901665344964314,1044,81,1457,492,0.5947576534975201,0.7077233307971791,0.072,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold3,cross_feature,2,Soft,fixed_05,0.39785296031229667,0.7987804878048781,0.0672139558748076,0.12399432087079981,1092,33,1818,131,0.8464055641069494,0.8469555049219317,0.029333333333333333,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold3,cross_feature,2,Soft,val_f1,0.43331164606376055,0.7688311688311689,0.15187275525910723,0.2536418166238218,1036,89,1653,296,0.8464055641069494,0.8469555049219317,0.0791111111111111,0.37499999999999994
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold3,cross_feature,2,WeightedSoft,fixed_05,0.39850357839947953,0.8125,0.06670087224217547,0.12328117591275486,1095,30,1819,130,0.8535235163331623,0.8515223050232392,0.02666666666666667,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold3,cross_feature,2,WeightedSoft,val_f1,0.4235523747560182,0.7102137767220903,0.1534120061570036,0.2523206751054852,1003,122,1650,299,0.8535235163331623,0.8515223050232392,0.10844444444444444,0.31499999999999995
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold3,cross_feature,2,Hard,fixed_05,0.39655172413793105,0.6766917293233082,0.09235505387378143,0.16252821670428894,1039,86,1769,180,0.5077797160937232,0.6370393229217657,0.07644444444444444,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold3,cross_feature,2,Hard,val_f1,0.39655172413793105,0.6766917293233082,0.09235505387378143,0.16252821670428894,1039,86,1769,180,0.5077797160937232,0.6370393229217657,0.07644444444444444,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold4,cross_feature,2,Soft,fixed_05,0.3729254799869834,0.6617647058823529,0.023088763468445357,0.04462072384729797,1101,23,1904,45,0.8586842600183687,0.8472290938422874,0.020462633451957295,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold4,cross_feature,2,Soft,val_f1,0.4002603319232021,0.712,0.09132888660851719,0.16189176898590268,1052,72,1771,178,0.8586842600183687,0.8472290938422874,0.06405693950177936,0.35999999999999993
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold4,cross_feature,2,WeightedSoft,fixed_05,0.373250894890986,0.6716417910447762,0.023088763468445357,0.044642857142857144,1102,22,1904,45,0.8688820254569822,0.8544884287312297,0.019572953736654804,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold4,cross_feature,2,WeightedSoft,val_f1,0.4018874064432151,0.726530612244898,0.09132888660851719,0.16226071103008205,1057,67,1771,178,0.8688820254569822,0.8544884287312297,0.059608540925266906,0.35999999999999993
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold4,cross_feature,2,Hard,fixed_05,0.3726000650829808,0.5561497326203209,0.05336069779374038,0.09737827715355805,1041,83,1845,104,0.49009871838647073,0.6329439217399502,0.07384341637010676,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S1,fold4,cross_feature,2,Hard,val_f1,0.3726000650829808,0.5561497326203209,0.05336069779374038,0.09737827715355805,1041,83,1845,104,0.49009871838647073,0.6329439217399502,0.07384341637010676,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S2,fold0,cross_feature,2,Soft,fixed_05,0.640140350877193,0.9917000572409845,0.5775,0.7299346955972194,1096,29,2535,3465,0.9242176296296296,0.977736824366621,0.025777777777777778,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S2,fold0,cross_feature,2,Soft,val_f1,0.7423157894736843,0.9795025333947489,0.7088333333333333,0.8224714755366467,1036,89,1747,4253,0.9242176296296296,0.977736824366621,0.0791111111111111,0.36499999999999994
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S2,fold0,cross_feature,2,WeightedSoft,fixed_05,0.640280701754386,0.9919839679358717,0.5775,0.7300115874855156,1097,28,2535,3465,0.9304114074074075,0.9790002822567958,0.024888888888888887,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S2,fold0,cross_feature,2,WeightedSoft,val_f1,0.743859649122807,0.982882257691418,0.7081666666666667,0.8232103070812749,1051,74,1751,4249,0.9304114074074075,0.9790002822567958,0.06577777777777778,0.37499999999999994
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S2,fold0,cross_feature,2,Hard,fixed_05,0.736,0.9817543859649123,0.6995,0.8169343065693431,1047,78,1803,4197,0.814098,0.9392826676986584,0.06933333333333333,0.5
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S2,fold0,cross_feature,2,Hard,val_f1,0.736,0.9817543859649123,0.6995,0.8169343065693431,1047,78,1803,4197,0.814098,0.9392826676986584,0.06933333333333333,0.05
n3_x_SG,LiWP_n3+SkipGram,ENS_Fast2_Soft,S2,fold1,cross_feature,2,Soft,fixed_05,0.36350877192982456,0.9834983498349835,0.24833333333333332,0.39654025282767796,1100,25,4510,1490,0.8904971111111111,0.969317754951099,0.022222222222222223,0.5
